id_sentimen,id_tokoh,id_wilayah,platform,raw_text,sentiment_label,keyword_category,url_postingan,created_at,tanggal_mentah,tipe_kemarahan,target_serangan,wilayah
3271,3,,Instagram,"Opsen opsen jangkrek, ngeneiki marai seng males pajek. koyo kurangmen duet. 66% lebih dari setengah biaya pajek kendaraan loh. pie nasib e seng kerjo serabutan, gajine di bawah umr? sampean ora miker tekan kono? jek untung beliau² kui gelem pajek, ndelalah nek ora?",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Opsen opsen jangkrek, ngeneiki marai seng males pajek. koyo kurangmen duet. 66% lebih dari setengah biaya pajek kendaraan loh. pie nasib e seng kerjo serabutan, gajine di bawah umr? sampean ora miker tekan kono? jek untung beliau² kui gelem pajek, ndelalah nek ora?",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3275,3,,Instagram,"yokk lebih creative lagi, biar ngga hanya mengandalkan pajak warganya. minimal kenaikan tunjangan2 itu tidak dicari lewat menaikkan pajak.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"yokk lebih creative lagi, biar ngga hanya mengandalkan pajak warganya. minimal kenaikan tunjangan2 itu tidak dicari lewat menaikkan pajak.",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3283,3,,Instagram,Tidak ada opo Iki min? Pajak Supra wes GK kuat mlayu maune 115 Iki kok dadi 288 opo kui seng dimaksud TDK ada kenaikan pajak?,Negatif,,,2026-02-25 19:46:39.483484+00:00,Tidak ada opo Iki min? Pajak Supra wes GK kuat mlayu maune 115 Iki kok dadi 288 opo kui seng dimaksud TDK ada kenaikan pajak?,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3286,3,,Instagram,Duwe motor jadul kok pajake mundak ki piye 😂 bapenda gak guna,Negatif,,,2026-02-25 19:46:39.483484+00:00,Duwe motor jadul kok pajake mundak ki piye 😂 bapenda gak guna,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1204,1,,TikTok,gubernur r kanggo gawe....nyesel cuuu....,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
3309,3,,Instagram,"Nilai kendaraan mudun terus, tp pajeke mundak terus.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Nilai kendaraan mudun terus, tp pajeke mundak terus.",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3314,3,,Instagram,"Taun wingi pajak mobil wis mundak 300rb lho min, nek taun iki mundak meneh, prei sik bayar pajek. Percuma taat pajek 😢",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Taun wingi pajak mobil wis mundak 300rb lho min, nek taun iki mundak meneh, prei sik bayar pajek. Percuma taat pajek 😢",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3471,3,,Instagram,Motor tua bukannya semakin menyusut untuk pajak nya malah tambah mahal😢,Negatif,,,2026-02-25 19:46:39.483484+00:00,Motor tua bukannya semakin menyusut untuk pajak nya malah tambah mahal😢,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
441,1,,TikTok,umr di jawa tengah itu di naikan jngan pjak saja yg di naikan,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Lainnya,Lainnya/Jateng
492,1,,TikTok,cobalah liat d sana sini bencana.. malah menaikkan apa apa semua,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Lainnya,Lainnya/Jateng
3329,3,,Instagram,"Pajak nya netep. PAJAK OPSEN = PAJAK TAMBAHAN. APA²AN MAKSUD ANDA? YG TDINYA BAYAR PALING 6JT, INI JD 8JT AN +. DIKIRA DUIT TINGGAL METIK APA",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Pajak nya netep. PAJAK OPSEN = PAJAK TAMBAHAN. APA²AN MAKSUD ANDA? YG TDINYA BAYAR PALING 6JT, INI JD 8JT AN +. DIKIRA DUIT TINGGAL METIK APA",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3338,3,,Instagram,"Kendaraan soyo tuwo taun² wingi makin turun, lha iki kok dadi larang mnh. Rego motorku wis ra sepiro. Pajeke mlh mundak.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Kendaraan soyo tuwo taun² wingi makin turun, lha iki kok dadi larang mnh. Rego motorku wis ra sepiro. Pajeke mlh mundak.",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3364,3,,Instagram,"ga meh bayar pajak wae wis mundak ben taun, bayar pajak ra tambah gawe masyarakate sejahtera wae kok 🫣🥰",Negatif,,,2026-02-25 19:46:39.483484+00:00,"ga meh bayar pajak wae wis mundak ben taun, bayar pajak ra tambah gawe masyarakate sejahtera wae kok 🫣🥰",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3376,3,,Instagram,"Tarif naik,banyak motor pajak mati",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Tarif naik,banyak motor pajak mati",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3388,3,,Instagram,Pajeke mundak gajih umr pira ora pancen lengob!,Negatif,,,2026-02-25 19:46:39.483484+00:00,Pajeke mundak gajih umr pira ora pancen lengob!,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3407,3,,Instagram,Pajak Naik pejabat makin elit,Negatif,,,2026-02-25 19:46:39.483484+00:00,Pajak Naik pejabat makin elit,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3668,3,,Instagram,"Biasane bayar pajek motor 200ewu esih oleh susukan, saiki bayar pajek 300ewu.Gajine ajeg pajeke mundak,",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Biasane bayar pajek motor 200ewu esih oleh susukan, saiki bayar pajek 300ewu.Gajine ajeg pajeke mundak,",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3413,3,,Instagram,"Mending rasah pajekan ngasi ono pemutihan, opo gunane taat pajak renek reward opo2 malah pajeke mundak sedangkan sing pajeke mati suwi kepenak tenan entuk pemutihan",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Mending rasah pajekan ngasi ono pemutihan, opo gunane taat pajak renek reward opo2 malah pajeke mundak sedangkan sing pajeke mati suwi kepenak tenan entuk pemutihan",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3436,3,,Instagram,"Tetep wae ono opsen to,pajak tetep mundak,gas rak bayar",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Tetep wae ono opsen to,pajak tetep mundak,gas rak bayar",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3439,3,,Instagram,"Intine pajak mundak, 2024 = 2 jt, 2025 = 2,4 jt, 2026 = mbuh dadi piro, aplikasi sakpole dierrorkan setelah banyak yang protes besaran PKB😂",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Intine pajak mundak, 2024 = 2 jt, 2025 = 2,4 jt, 2026 = mbuh dadi piro, aplikasi sakpole dierrorkan setelah banyak yang protes besaran PKB😂",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3441,3,,Instagram,"Bln dpn aku bayar pajek min, wis ta cek ning sakpole, jumalah sing kudu di bayar luwih larang dri thun sblumnya, iku ra mundak ? Opo ganti rego ?",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Bln dpn aku bayar pajek min, wis ta cek ning sakpole, jumalah sing kudu di bayar luwih larang dri thun sblumnya, iku ra mundak ? Opo ganti rego ?",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3448,3,,Instagram,"Ojo sak geleme dewe to pak pakk, pajak dikurangi tp opsen mundak ra mekakat parah !!! Ekonomi rakyat lagi parah parahe ojo tambah di injak pake opsen pakkk",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ojo sak geleme dewe to pak pakk, pajak dikurangi tp opsen mundak ra mekakat parah !!! Ekonomi rakyat lagi parah parahe ojo tambah di injak pake opsen pakkk",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1264,1,,TikTok,gubernur pilihan mu dewe 😭😭😭😭😭,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
3451,3,,Instagram,"Rak ono udan,,rak ono angin,,ngerti2 pajek naik. Rak ono sosialisasi blas. Ndolor po rak?",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Rak ono udan,,rak ono angin,,ngerti2 pajek naik. Rak ono sosialisasi blas. Ndolor po rak?",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3458,3,,Instagram,Motor semakin tua pajak malah naik... Waduhhhhhhhhhhhhhhh,Negatif,,,2026-02-25 19:46:39.483484+00:00,Motor semakin tua pajak malah naik... Waduhhhhhhhhhhhhhhh,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3462,3,,Instagram,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3470,3,,Instagram,"Bagi hasil nek ora mundak kan iso. Lha iki motorq scoopy 2019, thun 2024 pajak 230an, 2025 pajak 250an, 2026 pajak 280an. Ki nek ora naik opo 😂",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Bagi hasil nek ora mundak kan iso. Lha iki motorq scoopy 2019, thun 2024 pajak 230an, 2025 pajak 250an, 2026 pajak 280an. Ki nek ora naik opo 😂",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3636,3,,Instagram,"maaf motor mau saya kandangin dan gak mau bayar pajak, harga sembako mahal, PLN PDAM mahal tambah pajak2 mencekik",Negatif,,,2026-02-25 19:46:39.483484+00:00,"maaf motor mau saya kandangin dan gak mau bayar pajak, harga sembako mahal, PLN PDAM mahal tambah pajak2 mencekik",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3543,3,,Instagram,Aplikasi mundak sakpole eror opo gen surprais gen ora iso do ngecek pajak sing mundak kui ?,Negatif,,,2026-02-25 19:46:39.483484+00:00,Aplikasi mundak sakpole eror opo gen surprais gen ora iso do ngecek pajak sing mundak kui ?,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3545,3,,Instagram,"Rasah bayar sek sakdurunge medun, motor lawas soyo suwe soyo larang bayar pajake",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Rasah bayar sek sakdurunge medun, motor lawas soyo suwe soyo larang bayar pajake",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3553,3,,Instagram,Kalau tetap naik biarkan saja gak usah bayar pajak.,Negatif,,,2026-02-25 19:46:39.483484+00:00,Kalau tetap naik biarkan saja gak usah bayar pajak.,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3561,3,,Instagram,Mobil tambah murah kok total pajake tambah larang..,Negatif,,,2026-02-25 19:46:39.483484+00:00,Mobil tambah murah kok total pajake tambah larang..,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3565,3,,Instagram,Ngapain ada pemutihan klo ujungan kenaikan pajak?,Negatif,,,2026-02-25 19:46:39.483484+00:00,Ngapain ada pemutihan klo ujungan kenaikan pajak?,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3604,3,,Instagram,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ora urus,, intine naik.. Kalau bisa hapus itu opsen.. Kalau gak ya saya bakal stop byr pajak.. Krna selama ini enak yg gak byr pajak soalnya ada pemutihan.. Kita bayar 5thn tepat waktu mereka cmn byr 1 kali. Rugi bgt jdi pajak yg taat..",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3614,3,,Instagram,Pajak naik 16% gara2 opsen..UMR dinaikin min.16% dong..!!!,Negatif,,,2026-02-25 19:46:39.483484+00:00,Pajak naik 16% gara2 opsen..UMR dinaikin min.16% dong..!!!,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3617,3,,Instagram,Ga tau lah.. Yang jelas udh bayar pajak naiknya WOW 😮,Negatif,,,2026-02-25 19:46:39.483484+00:00,Ga tau lah.. Yang jelas udh bayar pajak naiknya WOW 😮,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3664,3,,Instagram,Seng penting rasido mundak pak pajek ke.,Negatif,,,2026-02-25 19:46:39.483484+00:00,Seng penting rasido mundak pak pajek ke.,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3691,3,,Instagram,meningkatkan pendapatan daerah tidak hanya dengan cara menaikan pajak pak… yokk cari cara lain ya biar masyarakat tetap anteng,Negatif,,,2026-02-25 19:46:39.483484+00:00,meningkatkan pendapatan daerah tidak hanya dengan cara menaikan pajak pak… yokk cari cara lain ya biar masyarakat tetap anteng,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3694,3,,Instagram,Pajak Naik Mung Go Ngopeni Pejabat KORUP azuu azuuuu,Negatif,,,2026-02-25 19:46:39.483484+00:00,Pajak Naik Mung Go Ngopeni Pejabat KORUP azuu azuuuu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3730,3,,Instagram,Mohon kenaikan tarif opsen pajak 2026 bisa ditinjau kembali. Ekonomi belum sepenuhnya stabil dan kenaikan yang cukup tinggi akan sangat dirasakan masyarakat. Kami berharap kebijakan yang diambil tetap mengedepankan keadilan dan kesejahteraan rakyat,Negatif,,,2026-02-25 19:46:39.483484+00:00,Mohon kenaikan tarif opsen pajak 2026 bisa ditinjau kembali. Ekonomi belum sepenuhnya stabil dan kenaikan yang cukup tinggi akan sangat dirasakan masyarakat. Kami berharap kebijakan yang diambil tetap mengedepankan keadilan dan kesejahteraan rakyat,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1274,1,,TikTok,"gubernur pilihan mu to,",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1285,1,,TikTok,salah pilih orang di jadikan gubernor ya ini resikonya,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
3757,3,,Instagram,"Munggah, bedhone cetho karo seng taun sebelume. Contoh motor matic 125 cc th 2023 (238k) 2024 (228) 2025 (251). Ngeri toh bedane padahal pasaran second e medon teros malah pajak e sing mundak 😂",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Munggah, bedhone cetho karo seng taun sebelume. Contoh motor matic 125 cc th 2023 (238k) 2024 (228) 2025 (251). Ngeri toh bedane padahal pasaran second e medon teros malah pajak e sing mundak 😂",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3765,3,,Instagram,Jogja gak naik pajaknya 😂😂😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,Jogja gak naik pajaknya 😂😂😂,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3770,3,,Instagram,Aku ikhlas bayar pajak sing penting duit e ora mlebu kantonge tikus berdasi dan pembangunan e jelas nyata enek,Negatif,,,2026-02-25 19:46:39.483484+00:00,Aku ikhlas bayar pajak sing penting duit e ora mlebu kantonge tikus berdasi dan pembangunan e jelas nyata enek,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3777,3,,Instagram,"Kae jogja lho pajek e malah midun, opsen di jipukke dana seko pkb, lha iki kok malah jipuk opsen ra ngotak, opsen mundak sakpole",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Kae jogja lho pajek e malah midun, opsen di jipukke dana seko pkb, lha iki kok malah jipuk opsen ra ngotak, opsen mundak sakpole",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3780,3,,Instagram,Mbuh pajek e larang eram kon sugih pie,Negatif,,,2026-02-25 19:46:39.483484+00:00,Mbuh pajek e larang eram kon sugih pie,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3782,3,,Instagram,Kendaraan tambah tua tambah mahal pajaknya,Negatif,,,2026-02-25 19:46:39.483484+00:00,Kendaraan tambah tua tambah mahal pajaknya,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3793,3,,Instagram,pajek pbb larang pajek motor larang 😂😂😂😂😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,pajek pbb larang pajek motor larang 😂😂😂😂😂,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3799,3,,Instagram,"hapus opsen pkb,pajak naik 66% KONYOL",Negatif,,,2026-02-25 19:46:39.483484+00:00,"hapus opsen pkb,pajak naik 66% KONYOL",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3851,3,,Instagram,"Bahasane wong bodo,,,tidak naik . Tambahan di OPSEN pajak. Persetan dengan bahasa itu",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Bahasane wong bodo,,,tidak naik . Tambahan di OPSEN pajak. Persetan dengan bahasa itu",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3884,3,,Instagram,Heleh tai...... Intinya pajak kendaraan naik bayarnya,Negatif,,,2026-02-25 19:46:39.483484+00:00,Heleh tai...... Intinya pajak kendaraan naik bayarnya,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3903,3,,Instagram,Pinter ngeles.. Intinya pajak nya naik. Banyak alesan...,Negatif,,,2026-02-25 19:46:39.483484+00:00,Pinter ngeles.. Intinya pajak nya naik. Banyak alesan...,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3906,3,,Instagram,Ngopo bayar pajek😂koyo duit pajek dibalekne ning rakyat wae,Negatif,,,2026-02-25 19:46:39.483484+00:00,Ngopo bayar pajek😂koyo duit pajek dibalekne ning rakyat wae,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
672,1,,TikTok,"Jawa Tengah remuk2, ekonomi gonjang ganjing pajak malah di naikin, makany pajak itu di permudah gak di naikin, rapat sama jokowi ya 😏😏",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3893,3,,Instagram,"UMR lu pikirin lutpi, jgn dikit22 pajak naik😂 ampun deh ah",Negatif,,,2026-02-25 19:46:39.483484+00:00,"UMR lu pikirin lutpi, jgn dikit22 pajak naik😂 ampun deh ah",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
414,1,,TikTok,Wis wisssss…pajak dinaikan….lutfiiii..lutfiiiii,Negatif,,,2026-02-25 19:46:39.483484+00:00,6 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1548,1,,TikTok,duhhh pak lutfi. kahanan lagi angel. pajek mundak kabeh,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1406,1,,TikTok,jangan cuma bisa naikin pajak aja tapi dipermudah juga tho pak pajak Kho dadak focopy dadak gwo KTP asli yn GK pakek KTP gak bisa tapi lewat calo bayar 50bisa trus muu balik nama bayar mahal dan harus ganti BPKB ribet,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1444,1,,TikTok,"Bayar pajak KLO GK BW KTP nya pemilik, terlalu banyak NEMBAKNYA,,, DIPERSULIT. NAIKKAN HINGGA 200% 🤸🏾",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1502,1,,TikTok,"aku ora arep pejek mending duite go bayar sekolah
nek tuku motor mending plat AB jogja murah pajeke",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1908,1,,TikTok,"pantesan kmaren ke samsat bayar pajak naik byk banget, biasa pajak 250rb tiba"" jd 300rb'an",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2603,2,,TikTok,motorku plat B Jane meh tak mutasi. ha ra sido ah pajeke larang pol kok,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 j yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3517,3,,Instagram,"Mohon evaluasi layanan SAMSAT Keliling. Di beberapa titik justru dijaga dan dilayani oleh security, bukan pegawai resmi SAMSAT. Ini rawan miskomunikasi dan penyalahgunaan wewenang. Selain itu, ditemukan juga kasus pembulatan biaya pajak yang terlalu tinggi dari nominal seharusnya. Mohon transparansi dan pengawasan agar pelayanan lebih profesional dan terpercaya. 🙏",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Mohon evaluasi layanan SAMSAT Keliling. Di beberapa titik justru dijaga dan dilayani oleh security, bukan pegawai resmi SAMSAT. Ini rawan miskomunikasi dan penyalahgunaan wewenang. Selain itu, ditemukan juga kasus pembulatan biaya pajak yang terlalu tinggi dari nominal seharusnya. Mohon transparansi dan pengawasan agar pelayanan lebih profesional dan terpercaya. 🙏",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1362,1,,TikTok,gubernur pilihan mu,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1615,1,,TikTok,nyesel gak pilih gubernur ini?? aku sih nyesel,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1699,1,,TikTok,pilih ora due gubernur,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
1705,1,,TikTok,ga usah di pilih lagi gubernur yg dari pkb,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Kekecewaan Politik,Gubernur,Lainnya/Jateng
3460,3,,Instagram,"Makannya kalo bayar pajak syaratnya jangan belibet, sekarang ya masak hanya perkara gak pakai KTP gak bisa bayar Ngotak anda itu",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Makannya kalo bayar pajak syaratnya jangan belibet, sekarang ya masak hanya perkara gak pakai KTP gak bisa bayar Ngotak anda itu",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3480,3,,Instagram,"Kalau masyarakat mau taat pajak, minimal jangan memberatkan masyarakat yang sudah taat dengan biaya yang tinggi dan di mudahkan dalam pengurusan pajak, kalau tidak ada KTP asli setidaknya ada opsi lain sebagai kepemilikan kedaraan yang sah (bpkb) bisa untuk bukti.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Kalau masyarakat mau taat pajak, minimal jangan memberatkan masyarakat yang sudah taat dengan biaya yang tinggi dan di mudahkan dalam pengurusan pajak, kalau tidak ada KTP asli setidaknya ada opsi lain sebagai kepemilikan kedaraan yang sah (bpkb) bisa untuk bukti.",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3537,3,,Instagram,"Ktp butuh asli, pajak opsen naik 😂",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ktp butuh asli, pajak opsen naik 😂",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
3712,3,,Instagram,"Pajak naik, pelayanan makin rumit. Udah tambah biaya pajak, tambah pula biaya buat operasional pembayarannya.. 😢",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Pajak naik, pelayanan makin rumit. Udah tambah biaya pajak, tambah pula biaya buat operasional pembayarannya.. 😢",Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
2238,1,,TikTok,walah pak gub...wong duite ora go rakyat meneh...arep opo mbayar pajak...,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
1560,1,,TikTok,bagus ya pak... bikin rakyat bangga pajak naik,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Lainnya/Jateng
